,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,remain_qty,target_qty,remain_qty_per_hr,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,has_rsrchours,taskrsrc_sum_id
0,83241,101717,4512,Y,,,7070,,,0.6,0.6,0.025,0,0.025,0,0,0,0,124569.9100,74741.9460,0.0000,0.0000,74741.9460,,,2012-07-01 13:00,2012-07-03 17:00,2012-07-01 13:00,2012-07-03 17:00,2012-07-30 15:00,2012-08-02 09:00,Y,,,,N,OSPO8ziydk22NJA2ZvIOyA,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
1,83242,101718,4512,Y,,,7070,,,0.4,0.4,0.00714286,0,0.00714286,0,0,0,0,124569.9100,49827.9640,0.0000,0.0000,49827.9640,,,2012-07-04 07:00,2012-07-10 08:00,2012-07-04 07:00,2012-07-10 08:00,2012-08-02 09:00,2012-08-08 10:00,Y,,,,N,4WaMbMTvt0Sb2PnAyvUSNw,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
2,83243,101719,4512,Y,,,7030,,,0.1,0.1,0.00416667,0,0.00416667,0,0,0,0,49827.9600,4982.7960,0.0000,0.0000,4982.7960,,,2012-07-24 14:00,2012-07-27 10:30,2012-07-24 14:00,2012-07-27 10:30,2012-09-03 16:00,2012-09-06 10:00,Y,,,,N,I1eLHGN850S53MsrgHjGcA,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
3,83244,101720,4512,Y,,,7030,,,0.2,0.2,0.00092593,0,0.00092593,0,0,0,0,49827.9600,9965.5920,0.0000,0.0000,9965.5920,,,2012-07-27 10:30,2012-08-22 14:00,2012-07-27 10:30,2012-08-22 14:00,2012-12-22 11:00,2013-01-14 12:00,Y,,,,N,UmOXhsvBeEysrzkiDUka9A,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
4,83245,101721,4512,Y,1581,,6965,,3,500,500,2.08333333,0,2.08333333,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,AV1WAOImvkaE7bUdOSKU8Q,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
5,83246,101721,4512,Y,1578,,6964,,3,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,jq2bK+UNfEGeMmlhSawNeg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
6,83247,101721,4512,Y,1574,,6942,,2,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,u3uV8RssXUmuTqkPtHH9JA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
7,83248,101721,4512,Y,,,6921,,,250,250,1.04166667,0,1.04166667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,JaZ1w0qaAEGIjO0b+P0Mbg,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
8,83249,101721,4512,Y,1575,,6951,,3,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,GiPBGCMbv0ynBkjkyM97aQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
9,83250,101721,4512,Y,1577,,6967,,3,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,gw4+cY7Sg0WehxFcY74FSQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
10,83251,101721,4512,Y,,,6925,,,250,250,1.04166667,0,1.04166667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,ns0jN3x34U+cvjJPlQ8yYA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
11,83252,101721,4512,Y,,,6922,,,250,250,1.04166667,0,1.04166667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,mxHuuVUBJk2f7rh2ZFgvow,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
12,83253,101721,4512,Y,1571,,6915,,2,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,89WNZHmBu02SmeR+pL5LzA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
13,83254,101721,4512,Y,1572,,6935,,3,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,9eW9qP1bf02bOzD4NLjPcA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
14,83255,101721,4512,Y,1573,,6928,,3,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,jtOFUBA4W0y44/vRezZxMg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
15,83256,101721,4512,Y,,,6945,,,250,250,1.04166667,0,1.04166667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,2xwd8RM4tUyVeUlSDOvhJQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
16,83257,101721,4512,Y,,,7030,,,0.3,0.3,0.00125,0,0.00125,0,0,0,0,49827.9600,14948.3880,0.0000,0.0000,14948.3880,,,2013-04-25 08:00,2013-05-21 08:00,2013-04-25 08:00,2013-05-21 08:00,2013-05-24 12:30,2013-06-19 10:00,Y,,,,N,HpXXRvFJp0ecBoXwUqobaw,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
17,83258,101722,4512,Y,1578,,6964,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,xg+uUgGYlUCD8Z7NAijIgQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
18,83259,101722,4512,Y,1581,,6965,,3,20,20,0.83333333,0,0.83333333,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,LEQbZilt7ke8OUiKditF1A,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
19,83260,101722,4512,Y,,,6921,,,10,10,0.41666667,0,0.41666667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,lAqXm6HPIUqIK3nFW7RZUQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
20,83261,101722,4512,Y,1575,,6951,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,ZN7gRDQ9pEOBqJP6kYc1IA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
21,83262,101722,4512,Y,1577,,6967,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,2s2BxGuMY0yG1oA39L/hvQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
22,83263,101722,4512,Y,,,6925,,,10,10,0.41666667,0,0.41666667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,eZZd2/xFA0yZJfMYM3KSfA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
23,83264,101722,4512,Y,,,6922,,,10,10,0.41666667,0,0.41666667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,v6WeVcg/BEqaLlMAIM2jew,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
24,83265,101722,4512,Y,1571,,6915,,2,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,+rMhy7T1A02onkExTE894g,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
25,83266,101722,4512,Y,1572,,6935,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,uHCFO/O40EOgPwCBg7HNqg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
26,83267,101722,4512,Y,1573,,6928,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,1z3MYQqSDEW7s2Z95UEMFw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
27,83268,101722,4512,Y,,,6945,,,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,5nqfqmcxAkygy7mGoYZFmA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
28,83269,101722,4512,Y,,,7030,,,0.4,0.4,0.01666667,0,0.01666667,0,0,0,0,49827.9600,19931.1840,0.0000,0.0000,19931.1840,,,2013-05-21 08:00,2013-05-23 12:00,2013-05-21 08:00,2013-05-23 12:00,2013-06-19 10:00,2013-06-22 09:00,Y,,,,N,mpmHiedbbEebdwap2/a8Pg,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
29,83270,101723,4512,Y,,,7032,,,0.35,0.35,0.01458333,0,0.01458333,0,0,0,0,249139.8200,87198.9370,0.0000,0.0000,87198.9370,,,2012-07-24 14:00,2012-07-27 10:30,2012-07-24 14:00,2012-07-27 10:30,2012-09-03 16:00,2012-09-06 10:00,Y,,,,N,B0XLsb6WrUecrIsCi63nog,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
30,83271,101724,4512,Y,,,7032,,,0.65,0.65,0.00300926,0,0.00300926,0,0,0,0,249139.8200,161940.8830,0.0000,0.0000,161940.8830,,,2012-07-27 10:30,2012-08-22 14:00,2012-07-27 10:30,2012-08-22 14:00,2012-12-22 11:00,2013-01-14 12:00,Y,,,,N,D4wyDKZskUyJZd4JfIjOLw,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
31,83272,101725,4512,Y,,,7033,,,0.1,0.1,0.00416667,0,0.00416667,0,0,0,0,49827.9600,4982.7960,0.0000,0.0000,4982.7960,,,2012-07-24 14:00,2012-07-27 10:30,2012-07-24 14:00,2012-07-27 10:30,2012-09-03 16:00,2012-09-06 10:00,Y,,,,N,TJBBtd/w3kSyseCKUZI/lQ,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
32,83273,101726,4512,Y,,,7033,,,0.2,0.2,0.00092593,0,0.00092593,0,0,0,0,49827.9600,9965.5920,0.0000,0.0000,9965.5920,,,2012-07-27 10:30,2012-08-22 14:00,2012-07-27 10:30,2012-08-22 14:00,2012-12-22 11:00,2013-01-14 12:00,Y,,,,N,u2mcs+taj0SsxlDd76R1mQ,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
33,83274,101727,4512,Y,1574,,6942,,2,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,Aa/mN6GTckKZeISOgh+H2A,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
34,83275,101727,4512,Y,1581,,6965,,3,280,280,1.20689655,0,1.20689655,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,pmnz0F6NHk+zUdxuhqZZLg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
35,83276,101727,4512,Y,1578,,6964,,3,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,+vZ0q2rYSUqw7pTUScCIlg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
36,83277,101727,4512,Y,,,6921,,,140,140,0.60344828,0,0.60344828,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,cvkPAKHSIkOkyUk0ulajrA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
37,83278,101727,4512,Y,1575,,6951,,3,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,5856hTLZBUWZfp5Vc4fHKg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
38,83279,101727,4512,Y,1577,,6967,,3,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,kVkBcmwXzUWmzwpMG8/zAg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
39,83280,101727,4512,Y,,,6925,,,140,140,0.60344828,0,0.60344828,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,ldmsULkXpU+DzYkmvNesAw,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
40,83281,101727,4512,Y,,,6922,,,140,140,0.60344828,0,0.60344828,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,RBg5iKCT3EupVupBxF/LnQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
41,83282,101727,4512,Y,1571,,6915,,2,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,wNhfPfRx5EatLrVYeU3gMA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
42,83283,101727,4512,Y,1572,,6935,,3,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,/6PMujkIvk65O/ABkrFA4w,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
43,83284,101727,4512,Y,1573,,6928,,3,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,it/N0gjKqEOspUpKpnNJFg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
44,83285,101727,4512,Y,,,6945,,,140,140,0.60344828,0,0.60344828,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,QtZz5D30eUy31OlR7VcdQw,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
45,83286,101727,4512,Y,,,7033,,,0.3,0.3,0.0012931,0,0.0012931,0,0,0,0,49827.9600,14948.3880,0.0000,0.0000,14948.3880,,,2013-05-23 12:00,2013-06-17 14:00,2013-05-23 12:00,2013-06-17 14:00,2013-06-22 09:00,2013-07-16 16:00,Y,,,,N,ufNN5XqpZESBjr/bioULVQ,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
46,83287,101728,4512,Y,1574,,6942,,2,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,QQp7Llk97kGyLJnX5ZIbmA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
47,83288,101728,4512,Y,1581,,6965,,3,20,20,0.83333333,0,0.83333333,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,WBxMwACl4k+DepUEPLcuiQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
48,83289,101728,4512,Y,1572,,6935,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,huakhai4dkCvENgpfngaig,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
49,83290,101728,4512,Y,,,6921,,,10,10,0.41666667,0,0.41666667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,4wzLJeVYSkiqxU9rTlDebQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
50,83291,101728,4512,Y,1575,,6951,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,LTJTwrxdYUyEXMzwNbVGGA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
51,83292,101728,4512,Y,1577,,6967,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,Rh296swYBUiEYc56m1QRcQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
52,83293,101728,4512,Y,,,6925,,,10,10,0.41666667,0,0.41666667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,19C5BCBehk+dwZanD6FYkQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
53,83294,101728,4512,Y,,,6922,,,10,10,0.41666667,0,0.41666667,0,0,0,,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,ZnCm+e/djkugRiNgeWhPJg,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
54,83295,101728,4512,Y,1571,,6915,,2,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,tBh8ALH+bEq0Sq4jKtKULA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
55,83296,101728,4512,Y,1573,,6928,,3,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,x41KbXWZX0iY+gerrlgDHQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2013-11-05 11:09,,
56,83297,101728,4512,Y,,,6945,,,10,10,0.41666667,0,0.41666667,0,0,0,1.5,,0.0000,0.0000,0.0000,0.0000,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,b/3ASmAC4ECTp7/d8Vf6lA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2013-11-05 11:09,,
57,83298,101728,4512,Y,,,7033,,,0.4,0.4,0.01666667,0,0.01666667,0,0,0,0,49827.9600,19931.1840,0.0000,0.0000,19931.1840,,,2013-06-17 14:00,2013-06-20 08:00,2013-06-17 14:00,2013-06-20 08:00,2013-07-16 16:00,2013-07-19 12:30,Y,,,,N,695keADyXUWNPuMVJ83YzA,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
58,83299,101729,4512,Y,,,7034,,,0.25,0.25,0.01041667,0,0.01041667,0,0,0,0,348795.7400,87198.9350,0.0000,0.0000,87198.9350,,,2012-07-17 15:00,2012-07-20 11:30,2012-07-17 15:00,2012-07-20 11:30,2012-08-28 07:00,2012-08-30 11:00,Y,,,,N,PPNDp4+p2UuMj6Qh/dn83A,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
59,83300,101730,4512,Y,,,7034,,,0.75,0.75,0.03125,0,0.03125,0,0,0,0,348795.7400,261596.8050,0.0000,0.0000,261596.8050,,,2012-07-20 11:30,2012-07-23 08:00,2012-07-20 11:30,2012-07-23 08:00,2012-08-30 11:00,2012-09-02 10:00,Y,,,,N,zSuI5Jg5w0GikFjSK9SAPQ,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
60,83301,101731,4512,Y,,,7035,,,0.25,0.25,0.00520833,0,0.00520833,0,0,0,0,24913.9800,6228.4950,0.0000,0.0000,6228.4950,,,2012-07-27 10:30,2012-08-01 11:00,2012-07-27 10:30,2012-08-01 11:00,2012-09-06 10:00,2012-09-11 13:00,Y,,,,N,yPGZfPwpQketwtjIGdGZaA,COST_PER_QTY,0.0000,0,,RT_Mat,ST_Rsrc,admin,2013-11-05 11:09,,
